year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,13,0.0,25.15,10.39,17.77,296.48,256.55,-2.43,-1.66,2.94,37.6,,1.96,0.65,0.0,0.5,3.42,72.08,179.87,535.57
1980,1,14,0.0,25.57,10.14,17.86,310.41,254.95,-2.88,-1.74,3.36,34.01,,2.03,0.68,0.0,0.51,3.32,71.91,179.71,535.53
1980,1,15,0.0,25.59,11.1,18.34,323.8,252.11,-0.15,-0.06,0.16,52.17,,2.09,0.66,0.0,0.46,3.22,71.73,179.56,535.48
1980,1,16,0.0,26.94,11.97,19.46,322.23,254.18,0.54,-0.7,0.88,49.94,,2.08,0.63,0.0,0.48,3.13,71.58,179.41,535.43
1980,1,17,0.0,27.64,11.82,19.73,321.65,256.39,0.04,-0.64,0.64,48.67,,2.09,0.61,0.0,0.48,3.04,71.42,179.27,535.39
1980,1,18,0.0,27.23,11.92,19.58,331.78,254.73,0.95,-0.47,1.06,48.04,,2.03,0.56,0.0,0.48,2.96,71.27,179.13,535.33
1980,1,19,0.0,27.57,12.19,19.88,335.82,251.86,-1.0,-1.74,2.01,44.85,,2.16,0.58,0.0,0.5,2.88,71.12,178.99,535.3
1980,1,20,0.0,28.25,12.5,20.38,341.37,247.42,1.51,-0.92,1.77,49.83,,1.95,0.66,0.01,0.47,2.81,70.97,178.86,535.25
1980,1,21,0.0,28.32,12.09,20.2,318.52,262.02,0.15,-1.62,1.63,50.63,,2.14,0.64,0.0,0.48,2.74,70.82,178.71,535.21
1980,1,22,0.0,26.87,10.55,18.71,306.08,265.94,-0.47,-2.54,2.58,34.95,,2.08,0.56,0.0,0.49,2.68,70.66,178.55,535.16
1980,1,23,0.0,25.35,8.6,16.98,288.93,270.68,-2.54,-2.08,3.28,27.32,,2.01,0.5,0.0,0.49,2.63,70.49,178.39,535.1
1980,1,24,0.0,25.16,8.34,16.75,293.42,274.38,-1.28,-0.42,1.35,36.59,,2.07,0.49,0.0,0.41,2.57,70.34,178.25,535.05
1980,1,25,0.0,27.36,8.56,17.96,304.51,273.95,0.72,0.56,0.91,31.49,,2.17,0.5,0.0,0.45,2.52,70.2,178.11,535.01
1980,1,26,0.0,28.92,10.67,19.8,305.96,276.9,3.02,0.32,3.04,29.05,,2.18,0.58,0.0,0.48,2.47,70.07,177.98,534.97
1980,1,27,0.0,28.55,13.19,20.87,320.3,269.73,3.5,-0.53,3.54,46.46,,2.24,0.53,0.0,0.48,2.44,69.92,177.83,534.9
1980,1,28,0.0,27.41,11.57,19.49,300.1,279.19,2.25,-1.56,2.74,35.63,,2.15,0.47,0.0,0.49,2.41,69.76,177.67,534.86
1980,1,29,0.0,25.54,9.13,17.34,287.76,282.12,-0.53,-2.13,2.19,29.45,,2.09,0.43,0.0,0.47,2.39,69.62,177.53,534.8
1980,1,30,0.0,24.9,7.48,16.19,282.64,287.88,-0.3,-0.86,0.91,33.69,,2.06,0.42,0.0,0.46,2.37,69.47,177.39,534.75
1980,1,31,0.0,25.28,8.65,16.96,291.41,289.45,-0.35,-0.47,0.59,27.26,,2.21,0.43,0.0,0.44,2.35,69.34,177.25,534.71
1980,2,1,0.0,27.28,10.14,18.71,307.51,283.73,2.52,0.73,2.62,28.83,,2.28,0.42,0.0,0.49,2.33,69.22,177.12,534.66
1980,2,2,0.0,28.77,12.37,20.57,326.12,278.41,2.77,0.89,2.91,60.31,,2.15,0.39,0.03,0.43,2.34,69.07,176.97,534.61
1980,2,3,0.0,25.65,12.5,19.08,312.53,285.98,2.35,1.16,2.62,43.03,,1.93,0.34,0.0,0.47,2.33,68.92,176.82,534.56
1980,2,4,0.0,25.23,11.37,18.3,275.93,297.67,2.49,-0.44,2.53,24.74,,2.18,0.37,0.0,0.47,2.32,68.78,176.66,534.5
1980,2,5,0.0,23.39,7.05,15.22,258.72,304.01,-1.09,-2.54,2.76,14.78,,2.15,0.35,0.0,0.46,2.31,68.64,176.52,534.46
1980,2,6,0.0,23.39,5.99,14.69,266.06,302.58,-1.68,-2.34,2.88,15.92,,2.16,0.34,0.0,0.47,2.31,68.5,176.37,534.42
1980,2,7,0.0,23.41,6.11,14.76,278.98,301.26,-2.36,-1.98,3.08,16.18,,2.24,0.34,0.0,0.48,2.3,68.36,176.23,534.34
1980,2,8,0.0,24.93,7.94,16.43,302.9,291.52,-0.6,-1.24,1.38,21.9,,2.34,0.35,0.0,0.41,2.29,68.25,176.09,534.31
1980,2,9,0.0,27.09,9.67,18.38,303.02,298.41,-0.67,-1.66,1.79,24.08,,2.4,0.35,0.0,0.45,2.29,68.14,175.98,534.27
1980,2,10,0.0,28.01,10.18,19.1,299.12,304.35,-2.08,-2.37,3.15,18.81,,2.43,0.34,0.0,0.46,2.29,68.02,175.84,534.21
1980,2,11,0.0,28.15,9.95,19.05,301.34,304.66,-1.73,-1.66,2.4,22.38,,2.44,0.44,0.0,0.45,2.29,67.92,175.74,534.18
1980,2,12,0.0,28.52,10.47,19.5,308.28,305.89,-1.94,-0.57,2.02,22.39,,2.51,0.38,0.0,0.43,2.29,67.82,175.63,534.13
1980,2,13,0.0,30.02,12.41,21.22,324.4,304.94,-0.83,0.18,0.85,24.35,,2.63,0.35,0.0,0.39,2.28,67.73,175.52,534.09
1980,2,14,0.0,32.32,14.3,23.31,342.14,298.23,3.46,1.26,3.68,29.96,,2.44,0.31,0.0,0.4,2.29,67.64,175.41,534.05
1980,2,15,0.0,32.09,13.65,22.87,305.29,313.11,0.69,-2.33,2.43,23.35,,2.57,0.31,0.0,0.43,2.29,67.53,175.29,534.01
1980,2,16,0.0,28.78,11.44,20.11,306.62,307.92,-0.4,-2.05,2.09,23.03,,2.54,0.3,0.0,0.44,2.29,67.42,175.18,533.97
1980,2,17,0.0,28.16,11.36,19.76,309.59,313.86,-0.45,-1.15,1.23,26.6,,2.59,0.49,0.0,0.41,2.29,67.33,175.06,533.92
1980,2,18,0.0,28.65,11.72,20.18,317.02,312.29,-0.03,-0.64,0.64,24.95,,2.68,0.39,0.0,0.41,2.28,67.25,174.96,533.89
1980,2,19,0.0,30.92,13.08,22.0,328.14,312.35,2.31,-1.02,2.53,31.18,,2.76,0.6,0.0,0.38,2.29,67.16,174.86,533.85
1980,2,20,0.0,31.48,14.81,23.14,346.83,309.43,0.85,-0.36,0.92,34.85,,2.84,0.53,0.0,0.34,2.28,67.09,174.77,533.81
1980,2,21,0.0,32.72,15.82,24.27,345.85,313.2,1.48,-1.35,2.0,30.1,,2.9,0.45,0.0,0.35,2.28,67.02,174.69,533.78
1980,2,22,0.0,33.33,16.24,24.78,347.49,314.95,1.26,-2.22,2.55,32.28,,2.99,0.4,0.0,0.34,2.28,66.94,174.59,533.73
1980,2,23,0.0,33.58,17.09,25.34,349.44,315.51,2.45,-1.0,2.65,33.41,,2.95,0.34,0.0,0.34,2.28,66.87,174.51,533.7
1980,2,24,0.0,32.87,16.44,24.66,331.3,324.8,0.89,-1.75,1.96,27.89,,2.89,0.31,0.0,0.35,2.28,66.8,174.42,533.67
1980,2,25,0.0,32.36,14.55,23.46,324.24,328.54,-1.43,-1.93,2.4,17.73,,2.83,0.29,0.0,0.36,2.28,66.72,174.33,533.63
1980,2,26,0.0,32.24,13.64,22.94,326.28,330.65,-1.06,-0.84,1.35,22.4,,2.89,0.28,0.0,0.34,2.28,66.66,174.25,533.61
1980,2,27,0.0,33.78,15.77,24.78,331.26,329.19,3.3,0.44,3.33,18.11,,2.87,0.35,0.0,0.33,2.28,66.59,174.17,533.57
1980,2,28,0.0,34.27,17.68,25.98,346.49,326.86,3.94,0.93,4.05,29.28,,3.03,0.3,0.02,0.35,2.29,66.51,174.08,533.53
1980,2,29,0.31,33.04,17.91,25.48,343.09,326.63,3.69,-0.16,3.69,31.71,,2.75,0.24,0.0,0.41,2.29,66.42,173.96,533.49
1980,3,1,0.02,30.46,15.27,22.86,315.81,338.67,0.64,-2.47,2.55,18.21,,2.9,0.24,0.0,0.36,2.28,66.34,173.87,533.44
1980,3,2,0.0,31.26,14.64,22.95,327.51,335.32,2.02,-0.06,2.02,27.98,,2.8,0.23,0.0,0.35,2.28,66.27,173.77,533.41
1980,3,3,0.0,32.59,15.83,24.21,349.0,332.21,4.41,-0.57,4.45,28.3,,3.12,0.24,0.0,0.34,2.28,66.19,173.68,533.37
1980,3,4,0.0,33.06,17.78,25.42,348.87,335.87,3.68,-0.98,3.81,32.11,,3.21,0.24,0.0,0.32,2.28,66.12,173.59,533.34
1980,3,5,0.0,32.73,17.73,25.23,350.92,339.71,4.48,2.03,4.92,37.74,,3.25,0.23,0.0,0.34,2.29,66.04,173.5,533.3
1980,3,6,0.0,32.7,18.01,25.36,309.26,349.06,3.08,-0.53,3.13,18.32,,2.95,0.2,0.0,0.42,2.29,65.94,173.38,533.25
1980,3,7,0.0,29.52,12.27,20.9,292.99,357.23,1.65,0.04,1.65,18.29,,2.93,0.19,0.0,0.42,2.28,65.86,173.26,533.2
1980,3,8,0.0,28.94,13.92,21.43,293.37,355.77,4.16,-0.83,4.24,25.89,,2.87,0.18,0.0,0.43,2.29,65.75,173.12,533.15
1980,3,9,0.0,26.38,11.18,18.78,301.23,357.77,0.52,-0.32,0.61,24.85,,2.86,0.17,0.0,0.38,2.28,65.67,173.01,533.1
1980,3,10,0.0,27.85,11.93,19.89,300.86,359.61,0.81,-0.93,1.23,20.91,,2.97,0.26,0.0,0.36,2.28,65.6,172.91,533.07
1980,3,11,0.0,29.3,13.03,21.16,306.52,360.39,0.71,-2.54,2.64,13.56,,3.05,0.21,0.0,0.37,2.28,65.52,172.82,533.02
1980,3,12,0.0,30.76,14.51,22.64,303.76,363.63,-1.96,-3.14,3.7,14.09,,3.16,0.18,0.0,0.39,2.28,65.44,172.71,532.98
1980,3,13,0.0,31.43,15.23,23.33,310.78,353.79,-2.5,-1.93,3.16,14.11,,3.18,0.17,0.0,0.38,2.28,65.37,172.62,532.93
1980,3,14,0.0,32.56,16.23,24.4,327.85,347.22,-1.38,-0.83,1.61,14.79,,3.21,0.17,0.0,0.32,2.28,65.31,172.54,532.89
1980,3,15,0.0,34.29,16.4,25.34,342.01,356.64,1.16,-0.77,1.39,18.64,,3.36,0.17,0.0,0.27,2.27,65.26,172.46,532.86
1980,3,16,0.0,35.35,18.34,26.84,356.47,351.8,2.98,0.3,3.0,22.34,,3.29,0.16,0.02,0.27,2.28,65.21,172.4,532.83
1980,3,17,0.0,35.66,18.3,26.98,349.36,360.6,3.43,1.9,3.92,27.25,,3.32,0.16,0.0,0.29,2.28,65.15,172.32,532.8
1980,3,18,0.0,35.15,18.0,26.58,344.92,324.08,3.06,0.16,3.06,29.14,,3.31,0.15,0.03,0.31,2.28,65.08,172.23,532.76
1980,3,19,0.0,34.2,17.61,25.9,345.22,363.25,1.59,-0.74,1.75,30.77,,3.36,0.15,0.0,0.28,2.28,65.03,172.15,532.73
1980,3,20,0.0,34.66,18.32,26.49,349.2,365.05,2.44,-0.8,2.57,24.42,,3.4,0.14,0.0,0.26,2.28,64.99,172.09,532.71
1980,3,21,0.0,35.93,19.48,27.7,347.0,369.22,1.96,-1.06,2.23,17.28,,3.39,0.14,0.0,0.24,2.27,64.94,172.03,532.68
1980,3,22,0.0,36.76,19.56,28.16,352.41,361.5,3.27,-0.95,3.41,17.33,,3.34,0.13,0.0,0.24,2.27,64.9,171.98,532.65
1980,3,23,0.0,36.65,20.5,28.58,354.98,364.78,2.92,-0.7,3.0,27.04,,3.54,0.13,0.0,0.27,2.28,64.86,171.9,532.62
1980,3,24,0.0,35.67,20.06,27.86,357.02,350.21,2.72,-0.42,2.75,24.49,,3.54,0.13,0.0,0.26,2.28,64.81,171.84,532.59
1980,3,25,0.0,35.18,20.43,27.8,351.69,362.7,2.51,-0.49,2.56,21.81,,3.17,0.11,0.0,0.26,2.28,64.76,171.77,532.56
1980,3,26,0.0,35.51,20.38,27.94,345.86,372.54,0.67,-3.59,3.65,13.88,,3.46,0.26,0.0,0.28,2.28,64.7,171.69,532.51
1980,3,27,0.0,35.04,20.08,27.56,352.32,357.22,-1.18,-0.55,1.3,19.6,,3.46,0.17,0.0,0.28,2.28,64.65,171.62,532.49
1980,3,28,0.0,35.11,21.03,28.07,351.39,360.82,2.98,1.02,3.15,14.46,,3.39,0.13,0.02,0.24,2.28,64.61,171.56,532.47
1980,3,29,0.0,36.92,20.66,28.79,346.18,377.95,3.56,0.75,3.64,32.13,,3.58,0.12,0.01,0.28,2.28,64.56,171.49,532.44
1980,3,30,0.0,34.74,19.59,27.16,347.35,376.45,1.33,-2.16,2.54,20.13,,3.56,0.12,0.0,0.26,2.28,64.51,171.42,532.4
1980,3,31,0.0,34.15,17.95,26.05,334.31,383.83,1.18,-1.47,1.89,20.84,,3.52,0.11,0.0,0.27,2.28,64.46,171.35,532.37
1980,4,1,0.0,34.08,18.41,26.24,341.41,384.6,0.47,-2.4,2.45,21.13,,3.57,0.2,0.0,0.24,2.27,64.42,171.29,532.34
1980,4,2,0.0,36.22,19.37,27.8,343.53,387.42,0.49,-0.9,1.02,23.89,,3.62,0.14,0.0,0.21,2.27,64.39,171.23,532.32
1980,4,3,0.0,37.13,20.82,28.98,367.44,377.84,1.88,-0.09,1.88,22.09,,3.63,0.11,0.02,0.21,2.27,64.36,171.19,532.3
1980,4,4,0.0,38.04,21.35,29.7,373.99,361.4,0.6,-2.37,2.44,15.33,,3.56,0.1,0.03,0.22,2.28,64.32,171.14,532.27
1980,4,5,0.0,38.12,21.61,29.86,370.25,376.35,0.31,-0.86,0.91,18.24,,3.61,0.1,0.07,0.21,2.28,64.29,171.1,532.25
1980,4,6,0.0,38.47,22.17,30.32,380.75,368.82,-0.29,-0.42,0.51,17.0,,3.63,0.1,0.05,0.2,2.27,64.26,171.05,532.23
1980,4,7,0.0,39.23,22.04,30.64,390.39,340.56,-0.34,0.14,0.37,22.38,,3.62,0.1,0.11,0.2,2.3,64.23,171.01,532.19
1980,4,8,0.0,40.06,24.48,32.27,390.9,354.46,2.07,-1.95,2.84,15.89,,3.67,0.09,0.09,0.2,2.28,64.2,170.96,532.18
1980,4,9,0.0,40.41,24.38,32.39,379.16,369.52,3.13,-1.16,3.34,14.16,,3.74,0.09,0.07,0.2,2.27,64.17,170.92,532.17
1980,4,10,0.0,40.24,24.43,32.34,373.69,379.35,5.05,0.03,5.05,15.38,,3.71,0.09,0.14,0.21,2.28,64.14,170.87,532.15
1980,4,11,0.0,39.68,23.44,31.56,357.45,399.43,5.26,1.65,5.51,18.11,,3.8,0.09,0.0,0.22,2.27,64.1,170.81,532.11
1980,4,12,0.0,38.29,24.27,31.28,359.03,394.95,3.44,-0.35,3.46,24.45,,3.78,0.09,0.0,0.22,2.27,64.06,170.75,532.08
1980,4,13,0.0,38.5,23.31,30.9,357.41,397.0,0.76,-1.42,1.61,18.51,,3.7,0.08,0.0,0.19,2.27,64.03,170.71,532.07
1980,4,14,0.0,38.12,22.24,30.18,360.47,393.03,1.24,0.01,1.24,20.91,,3.71,0.08,0.04,0.19,2.27,64.0,170.66,532.05
1980,4,15,0.0,39.84,23.45,31.65,362.34,396.72,2.19,-0.06,2.19,16.07,,3.68,0.08,0.0,0.19,2.27,63.97,170.62,532.03
1980,4,16,0.0,40.11,24.41,32.26,360.14,397.79,1.96,0.99,2.2,14.34,,3.72,0.08,0.0,0.19,2.27,63.95,170.59,532.0
1980,4,17,0.0,40.2,24.67,32.44,370.36,388.9,2.29,1.09,2.54,14.08,,3.81,0.16,0.0,0.19,2.27,63.92,170.54,531.98
1980,4,18,0.0,40.66,25.1,32.88,373.52,391.81,2.6,-0.86,2.74,11.12,,3.85,0.11,0.01,0.19,2.26,63.9,170.5,531.97
1980,4,19,0.0,41.44,25.21,33.33,382.39,390.63,1.35,-1.42,1.96,14.17,,3.84,0.09,0.08,0.19,2.27,63.87,170.47,531.95
1980,4,20,0.0,41.64,25.56,33.6,387.18,388.39,2.06,-0.95,2.27,12.46,,3.87,0.08,0.06,0.2,2.26,63.85,170.44,531.94
1980,4,21,0.0,41.88,25.87,33.88,391.81,388.72,3.79,-0.06,3.79,14.16,,3.78,0.1,0.0,0.19,2.27,63.83,170.4,531.92
1980,4,22,0.0,40.65,26.69,33.67,397.78,358.87,3.82,1.67,4.17,23.54,,3.97,0.1,0.16,0.2,2.35,63.8,170.35,531.9
1980,4,23,0.0,40.53,24.85,32.69,374.76,397.46,4.13,-0.1,4.13,18.83,,3.91,0.16,0.0,0.2,2.29,63.77,170.31,531.87
1980,4,24,0.0,40.03,24.36,32.2,364.97,405.39,4.07,0.4,4.09,19.18,,3.91,0.11,0.0,0.19,2.27,63.74,170.26,531.86
1980,4,25,0.0,40.07,24.25,32.16,359.26,412.56,4.14,0.32,4.15,21.07,,3.92,0.09,0.0,0.19,2.27,63.71,170.22,531.85
1980,4,26,0.0,40.1,24.01,32.06,370.39,398.64,4.24,0.9,4.33,25.5,,3.95,0.08,0.0,0.2,2.27,63.68,170.17,531.82
1980,4,27,0.0,39.78,24.35,32.06,362.96,409.05,3.41,1.17,3.61,26.26,,3.95,0.07,0.0,0.2,2.27,63.65,170.12,531.78
1980,4,28,0.0,39.67,24.24,31.96,370.04,409.91,2.6,0.35,2.62,17.39,,3.99,0.07,0.0,0.18,2.27,63.62,170.08,531.77
1980,4,29,0.0,40.05,24.77,32.41,379.53,401.52,2.54,0.46,2.58,15.76,,3.95,0.07,0.02,0.19,2.27,63.6,170.04,531.75
1980,4,30,0.0,41.5,25.8,33.65,382.65,401.0,3.09,0.64,3.16,14.52,,3.81,0.09,0.1,0.19,2.28,63.58,170.01,531.73
1980,5,1,0.0,41.5,25.73,33.62,389.32,399.53,2.27,-0.3,2.29,21.9,,3.91,0.08,0.16,0.19,2.33,63.56,169.98,531.72
1980,5,2,0.19,42.38,26.52,34.45,393.57,391.17,2.36,-0.74,2.47,16.3,,3.84,0.07,0.26,0.2,2.33,63.54,169.95,531.71
1980,5,3,0.0,42.55,26.58,34.56,395.2,372.95,3.22,-0.86,3.33,17.57,,3.94,0.14,0.01,0.19,2.29,63.52,169.91,531.7
1980,5,4,0.0,42.46,26.23,34.34,398.85,396.82,5.4,1.12,5.51,16.34,,4.05,0.1,0.01,0.19,2.28,63.49,169.87,531.67
1980,5,5,0.0,41.85,26.53,34.19,377.62,357.96,4.9,1.36,5.09,14.82,,3.88,0.07,0.0,0.19,2.28,63.46,169.83,531.65
1980,5,6,0.0,41.31,26.51,33.91,372.31,411.56,5.11,1.68,5.38,18.72,,4.18,0.07,0.0,0.19,2.27,63.43,169.78,531.62
1980,5,7,0.0,40.99,25.8,33.4,370.89,415.03,4.48,1.28,4.66,21.8,,4.22,0.07,0.0,0.19,2.27,63.4,169.73,531.61
1980,5,8,0.0,40.82,26.3,33.56,372.66,416.36,5.46,1.87,5.77,17.77,,4.23,0.07,0.0,0.2,2.27,63.37,169.68,531.58
1980,5,9,0.0,40.11,25.62,32.86,373.78,413.51,5.54,1.23,5.67,21.45,,4.19,0.12,0.0,0.2,2.27,63.34,169.63,531.56
1980,5,10,0.0,40.24,25.18,32.71,375.51,414.51,4.88,0.89,4.96,24.94,,4.19,0.08,0.0,0.2,2.27,63.3,169.57,531.52
1980,5,11,0.0,38.8,25.74,32.27,382.47,415.18,3.77,1.67,4.12,17.47,,4.01,0.07,0.03,0.18,2.27,63.27,169.53,531.5
1980,5,12,0.0,41.06,26.52,33.79,399.05,404.06,3.94,1.78,4.32,28.32,,3.96,0.06,0.63,0.21,2.54,63.24,169.47,531.46
1980,5,13,0.0,41.02,25.62,33.32,393.58,407.96,3.68,2.38,4.38,27.3,,4.04,0.06,0.56,0.22,2.52,63.21,169.42,531.45
1980,5,14,0.2,41.04,26.02,33.53,393.45,409.69,4.04,1.84,4.44,24.28,,4.12,0.27,0.29,0.21,2.48,63.18,169.39,531.43
1980,5,15,0.0,41.08,26.1,33.59,385.66,408.42,4.15,1.12,4.3,19.36,,4.26,0.59,0.0,0.2,2.38,63.16,169.34,531.41
1980,5,16,0.0,40.91,26.52,33.71,381.6,414.66,4.44,1.24,4.61,19.71,,3.98,0.37,0.02,0.19,2.33,63.13,169.3,531.39
1980,5,17,0.0,40.83,26.57,33.7,390.19,414.21,5.47,2.58,6.05,30.31,,4.19,0.25,0.0,0.18,2.3,63.11,169.25,531.36
1980,5,18,0.0,40.38,26.97,33.67,399.97,411.12,5.04,2.29,5.54,34.18,,4.15,0.17,0.0,0.2,2.29,63.07,169.2,531.33
1980,5,19,0.0,40.41,26.3,33.35,391.93,411.4,3.86,0.34,3.87,21.68,,4.1,0.12,0.03,0.18,2.28,63.04,169.14,531.32
1980,5,20,0.0,39.97,26.4,33.18,391.73,401.2,3.36,0.42,3.39,25.49,,4.13,0.1,0.01,0.19,2.28,63.01,169.11,531.28
1980,5,21,0.0,39.53,26.0,32.76,387.96,409.81,3.21,0.38,3.23,23.75,,4.21,0.1,0.0,0.18,2.27,62.99,169.05,531.26
1980,5,22,0.0,39.77,25.73,32.75,391.62,404.37,3.54,0.71,3.61,25.14,,4.0,0.08,0.02,0.18,2.28,62.96,169.01,531.24
1980,5,23,0.0,40.22,26.43,33.33,383.03,417.08,4.44,1.31,4.63,20.09,,4.2,0.08,0.01,0.18,2.27,62.93,168.96,531.22
1980,5,24,0.0,40.16,26.33,33.24,393.08,409.74,5.57,0.91,5.64,22.9,,4.32,0.08,0.0,0.18,2.27,62.9,168.91,531.2
1980,5,25,0.0,40.65,26.64,33.64,386.93,421.83,5.21,0.96,5.3,19.12,,4.3,0.1,0.0,0.18,2.27,62.87,168.87,531.17
1980,5,26,0.0,40.91,26.6,33.75,392.93,415.14,5.39,0.2,5.39,18.2,,4.31,0.08,0.0,0.18,2.27,62.85,168.82,531.16
1980,5,27,0.0,41.24,26.67,33.96,387.23,424.49,5.27,1.14,5.39,17.29,,4.32,0.07,0.0,0.17,2.26,62.82,168.79,531.14
1980,5,28,0.0,41.05,26.73,33.89,388.86,422.73,6.0,2.79,6.62,31.55,,4.37,0.07,0.0,0.18,2.27,62.79,168.73,531.1
1980,5,29,0.0,40.2,26.09,33.15,405.62,415.99,5.36,3.58,6.45,36.28,,4.39,0.06,0.0,0.18,2.27,62.76,168.68,531.07
1980,5,30,0.0,39.51,26.96,33.24,412.93,413.09,4.89,2.57,5.52,35.18,,4.37,0.06,0.0,0.19,2.27,62.73,168.63,531.04
1980,5,31,0.0,39.52,27.51,33.52,417.33,411.93,4.36,1.71,4.68,29.39,,4.26,0.4,0.0,0.18,2.27,62.71,168.59,531.02
1980,6,1,0.88,40.4,27.7,34.05,425.87,407.46,3.35,1.61,3.72,36.43,,4.17,0.72,0.17,0.18,2.45,62.68,168.54,531.0
1980,6,2,1.29,40.78,26.87,33.83,431.74,404.14,2.47,1.21,2.75,35.76,,4.11,1.61,0.29,0.19,2.71,62.66,168.5,530.99
1980,6,3,7.94,40.48,23.84,32.16,435.94,395.69,2.8,-0.03,2.8,47.61,,3.21,1.55,0.73,0.24,3.33,62.63,168.44,530.96
1980,6,4,0.55,37.4,25.08,31.24,429.14,405.99,3.14,1.0,3.3,48.88,,3.64,2.26,0.82,0.3,4.0,62.6,168.41,530.93
1980,6,5,4.75,38.88,24.38,31.63,431.78,396.39,3.15,1.73,3.59,51.57,,3.88,2.99,1.26,0.54,5.09,62.57,168.35,530.9
1980,6,6,5.4,36.23,24.04,30.14,438.8,247.6,0.81,1.92,2.08,72.97,,1.97,1.3,1.16,0.47,7.27,62.53,168.28,530.88
1980,6,7,2.63,34.63,24.27,29.45,439.3,170.28,0.85,0.53,1.0,72.29,,3.61,2.17,2.07,0.68,11.7,62.49,168.21,530.84
1980,6,8,1.21,34.83,24.5,29.66,434.0,320.37,3.19,1.45,3.5,58.91,,4.02,2.33,1.55,1.46,13.33,62.46,168.15,530.8
1980,6,9,2.67,36.34,25.44,30.89,438.1,356.77,4.9,1.6,5.15,50.34,,3.86,2.07,0.27,1.73,11.93,62.43,168.09,530.77
1980,6,10,3.69,37.26,25.45,31.35,426.94,376.49,4.08,1.89,4.5,48.41,,4.06,2.08,0.02,1.48,10.45,62.4,168.02,530.73
1980,6,11,0.67,37.76,27.24,32.5,430.66,391.49,4.94,1.91,5.3,46.73,,4.26,2.39,0.27,1.45,9.05,62.37,167.97,530.7
1980,6,12,3.71,38.59,26.37,32.48,439.41,363.08,5.18,1.7,5.45,49.58,,4.12,2.29,0.55,1.07,8.26,62.34,167.91,530.67
1980,6,13,7.81,37.27,24.79,31.03,439.59,392.68,3.28,0.56,3.33,59.13,,3.99,3.3,1.16,0.97,8.77,62.31,167.86,530.64
1980,6,14,18.97,37.69,23.65,30.67,437.4,384.88,4.83,1.73,5.13,59.36,,3.67,3.02,1.46,1.16,9.4,62.28,167.81,530.62
1980,6,15,12.91,36.58,23.96,30.27,424.48,408.46,4.36,1.69,4.68,49.85,,3.58,2.96,0.32,1.25,8.46,62.25,167.75,530.58
1980,6,16,6.72,36.34,25.1,30.72,429.23,406.61,4.18,1.67,4.5,41.75,,3.83,2.98,0.22,1.09,7.39,62.22,167.71,530.56
