year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1984,4,10,0.0,36.65,20.8,28.72,341.36,388.78,-2.04,-2.56,3.27,13.87,6.7,3.78,0.09,0.0,0.27,2.42,65.26,180.7,544.48
1984,4,11,0.0,36.3,19.09,27.7,322.86,405.99,-2.0,-1.28,2.37,9.93,6.86,3.76,0.07,0.0,0.24,2.42,65.23,180.64,544.44
1984,4,12,0.0,37.44,19.17,28.3,328.25,407.96,-1.46,-1.9,2.4,11.94,6.65,3.8,0.07,0.0,0.22,2.42,65.21,180.57,544.42
1984,4,13,0.0,38.84,19.83,29.34,341.04,404.59,-0.28,-1.17,1.2,19.27,5.63,3.85,0.06,0.0,0.2,2.41,65.19,180.52,544.41
1984,4,14,0.0,40.24,21.76,31.0,353.42,401.23,1.44,-0.97,1.74,16.02,7.21,3.94,0.06,0.0,0.2,2.41,65.17,180.47,544.4
1984,4,15,0.0,41.3,22.89,32.1,375.69,382.56,2.27,-1.64,2.8,11.5,7.22,3.98,0.06,0.0,0.2,2.41,65.16,180.44,544.37
1984,4,16,0.0,41.65,23.8,32.72,377.52,386.4,2.8,-1.14,3.02,13.74,7.51,3.98,0.06,0.0,0.2,2.41,65.14,180.38,544.37
1984,4,17,0.0,41.5,24.92,33.21,386.04,367.41,3.82,-1.02,3.95,16.11,7.42,4.03,0.06,0.0,0.2,2.42,65.12,180.32,544.36
1984,4,18,0.0,41.39,25.65,33.52,377.69,390.25,3.31,-1.75,3.74,16.19,7.76,4.12,0.05,0.02,0.2,2.42,65.1,180.28,544.35
1984,4,19,0.0,41.33,25.34,33.34,381.34,363.71,4.61,1.95,5.01,20.81,7.71,4.06,0.05,0.37,0.22,2.43,65.08,180.2,544.32
1984,4,20,0.0,40.44,24.38,32.41,368.25,397.99,5.02,1.13,5.15,26.11,8.0,4.11,0.06,0.01,0.24,2.43,65.05,180.13,544.26
1984,4,21,0.0,39.47,23.81,31.64,360.79,397.3,4.45,0.14,4.45,18.12,6.59,4.11,0.05,0.0,0.25,2.42,65.02,180.06,544.24
1984,4,22,0.0,37.84,21.79,29.82,346.49,401.2,1.38,-0.54,1.48,23.78,6.41,4.0,0.05,0.0,0.23,2.42,64.99,179.99,544.21
1984,4,23,0.0,37.82,21.94,29.88,338.99,410.6,-0.03,-1.99,1.99,24.68,6.57,4.01,0.04,0.0,0.21,2.42,64.97,179.93,544.2
1984,4,24,0.0,37.84,22.87,30.36,368.11,402.96,-1.21,0.25,1.24,19.86,7.05,4.15,0.04,0.0,0.2,2.41,64.95,179.86,544.15
1984,4,25,0.0,38.98,23.19,31.08,397.94,377.93,2.48,0.42,2.52,17.43,7.21,4.09,0.04,0.04,0.21,2.42,64.93,179.83,544.12
1984,4,26,0.0,40.68,24.43,32.56,380.06,382.82,5.14,0.78,5.2,27.71,7.45,4.15,0.04,0.0,0.19,2.42,64.91,179.76,544.07
1984,4,27,0.0,40.89,24.45,32.67,364.72,404.38,5.3,1.61,5.54,31.39,7.77,4.15,0.04,0.0,0.22,2.42,64.89,179.69,544.06
1984,4,28,0.0,40.04,23.82,31.93,370.0,403.11,5.87,2.37,6.33,34.05,7.51,4.3,0.04,0.0,0.23,2.42,64.86,179.61,544.05
1984,4,29,0.0,39.27,24.93,32.1,373.1,397.82,4.6,2.09,5.05,36.5,6.91,4.21,0.04,0.0,0.22,2.42,64.83,179.54,544.02
1984,4,30,0.0,38.2,24.06,31.13,381.7,393.98,3.59,0.72,3.66,29.49,6.47,4.16,0.03,0.0,0.22,2.42,64.81,179.47,543.99
1984,5,1,0.0,38.36,24.07,31.22,384.43,387.22,3.08,-0.04,3.08,18.69,6.66,4.05,0.03,0.0,0.2,2.41,64.79,179.41,543.95
1984,5,2,0.0,40.15,24.19,32.17,378.54,395.4,3.73,-0.12,3.73,14.23,7.1,4.15,0.03,0.0,0.19,2.41,64.77,179.36,543.92
1984,5,3,0.0,40.75,24.34,32.54,369.79,408.37,3.57,-0.33,3.59,21.92,7.31,4.18,0.03,0.0,0.2,2.42,64.75,179.3,543.87
1984,5,4,0.0,40.21,24.4,32.3,379.4,405.39,3.96,-0.97,4.08,20.28,7.41,4.21,0.03,0.0,0.2,2.42,64.73,179.24,543.86
1984,5,5,0.0,40.57,24.42,32.5,375.27,409.22,4.1,-1.23,4.28,17.96,8.03,4.2,0.03,0.0,0.19,2.41,64.71,179.18,543.86
1984,5,6,0.0,41.37,24.4,32.88,369.72,413.06,4.68,-0.18,4.68,21.23,7.96,4.18,0.03,0.0,0.21,2.42,64.69,179.11,543.84
1984,5,7,0.0,40.83,23.97,32.4,371.89,411.56,4.94,2.0,5.33,33.72,7.4,4.25,0.03,0.0,0.2,2.42,64.67,179.05,543.81
1984,5,8,0.0,40.39,25.09,32.74,388.45,407.58,4.93,1.02,5.03,30.36,7.62,4.37,0.03,0.0,0.19,2.42,64.64,179.02,543.79
1984,5,9,0.0,40.9,26.02,33.46,391.44,398.98,5.53,1.28,5.68,28.68,7.67,4.23,0.03,0.0,0.19,2.42,64.63,178.94,543.74
1984,5,10,0.0,41.44,25.78,33.61,377.87,410.71,4.57,1.07,4.69,21.55,7.91,4.3,0.03,0.0,0.21,2.42,64.61,178.88,543.73
1984,5,11,0.0,41.4,25.6,33.5,369.74,417.01,4.99,1.48,5.2,23.82,7.77,4.28,0.03,0.0,0.2,2.42,64.59,178.84,543.7
1984,5,12,0.0,41.14,25.6,33.37,369.43,416.78,4.56,1.71,4.87,26.36,7.61,4.35,0.03,0.0,0.21,2.42,64.56,178.76,543.66
1984,5,13,0.0,40.59,25.62,33.11,378.78,413.54,4.43,1.17,4.58,28.08,7.66,4.42,0.03,0.0,0.2,2.42,64.54,178.71,543.66
1984,5,14,0.0,41.11,25.6,33.36,380.79,413.56,5.12,0.9,5.2,28.09,7.77,4.33,0.02,0.0,0.2,2.42,64.52,178.64,543.64
1984,5,15,0.0,40.31,24.74,32.52,370.02,419.11,4.18,1.01,4.3,26.9,7.48,4.35,0.02,0.0,0.2,2.42,64.51,178.59,543.59
1984,5,16,0.0,39.26,24.94,32.1,375.29,416.23,3.87,-0.04,3.87,21.69,6.87,4.39,0.02,0.0,0.2,2.42,64.49,178.54,543.56
1984,5,17,0.0,39.69,24.71,32.2,385.09,413.08,3.43,-0.64,3.49,18.48,7.37,4.27,0.02,0.0,0.18,2.41,64.47,178.48,543.54
1984,5,18,0.0,41.38,25.89,33.64,385.65,412.74,4.69,-0.75,4.75,15.0,8.24,4.21,0.02,0.0,0.19,2.41,64.46,178.44,543.51
1984,5,19,0.0,42.9,25.93,34.42,385.75,412.38,4.74,1.02,4.85,20.4,8.18,4.25,0.02,0.0,0.19,2.41,64.44,178.41,543.5
1984,5,20,0.0,41.84,25.78,33.81,375.43,418.94,5.13,0.99,5.22,28.42,8.23,4.24,0.02,0.0,0.19,2.42,64.42,178.34,543.48
1984,5,21,0.0,41.02,26.42,33.72,372.63,423.42,5.03,0.13,5.03,18.4,7.67,4.35,0.02,0.0,0.19,2.41,64.41,178.3,543.45
1984,5,22,0.0,41.43,26.16,33.8,374.64,420.8,5.21,0.87,5.28,28.34,8.18,4.36,0.02,0.0,0.19,2.41,64.39,178.24,543.42
1984,5,23,0.0,41.38,25.82,33.6,377.51,419.58,5.27,0.94,5.35,27.3,7.71,4.32,0.02,0.0,0.2,2.42,64.37,178.18,543.39
1984,5,24,0.0,40.66,26.04,33.35,384.05,417.32,4.86,1.4,5.06,27.86,7.42,4.4,0.02,0.0,0.2,2.42,64.35,178.12,543.36
1984,5,25,0.0,40.33,25.82,33.08,386.81,418.65,4.74,1.84,5.08,30.98,7.29,4.47,0.02,0.0,0.19,2.42,64.33,178.07,543.35
1984,5,26,0.0,40.49,26.35,33.42,386.9,417.65,5.21,0.94,5.29,28.14,7.41,4.42,0.02,0.0,0.19,2.42,64.32,178.01,543.34
1984,5,27,0.0,40.54,26.62,33.58,381.64,420.02,5.07,1.87,5.4,33.46,7.66,4.46,0.02,0.0,0.19,2.41,64.3,177.96,543.31
1984,5,28,0.0,41.17,27.23,34.2,384.11,420.12,5.81,0.96,5.89,36.89,8.04,4.41,0.02,0.0,0.2,2.42,64.28,177.9,543.27
1984,5,29,0.0,40.68,26.48,33.58,389.37,416.55,5.98,2.22,6.38,41.9,7.89,4.49,0.02,0.0,0.2,2.42,64.26,177.83,543.23
1984,5,30,0.0,39.37,26.26,32.82,391.15,417.21,5.93,1.84,6.21,44.18,7.5,4.43,0.06,0.0,0.21,2.42,64.23,177.76,543.2
1984,5,31,0.0,39.38,25.88,32.63,390.99,413.4,5.96,1.75,6.21,43.41,7.51,4.36,0.03,0.0,0.21,2.43,64.21,177.69,543.16
1984,6,1,0.0,38.55,25.59,32.07,396.73,409.88,5.33,2.28,5.8,40.37,7.39,4.36,0.02,0.0,0.21,2.42,64.18,177.6,543.16
1984,6,2,0.0,38.41,24.92,31.66,392.23,415.38,3.71,1.82,4.13,28.14,7.01,4.26,0.02,0.0,0.2,2.42,64.17,177.55,543.14
1984,6,3,0.0,38.54,25.36,31.95,404.97,409.47,4.06,-0.4,4.08,22.59,6.81,4.35,0.02,0.0,0.19,2.42,64.15,177.5,543.13
1984,6,4,0.0,40.18,27.65,33.92,415.46,406.86,4.64,0.73,4.7,41.58,7.49,4.4,0.03,0.0,0.18,2.41,64.13,177.45,543.08
1984,6,5,0.02,39.79,26.96,33.38,420.26,373.3,4.86,1.6,5.12,45.29,7.01,4.17,0.13,0.02,0.21,2.42,64.11,177.38,543.03
1984,6,6,0.0,38.25,26.79,32.52,425.4,383.56,4.67,2.24,5.18,47.89,6.88,4.33,0.16,0.01,0.2,2.46,64.09,177.3,543.01
1984,6,7,0.02,38.88,26.08,32.48,432.24,389.26,3.47,2.33,4.18,47.04,6.27,4.27,0.85,0.1,0.19,2.6,64.07,177.26,542.97
1984,6,8,1.94,38.24,25.31,31.78,438.4,379.84,2.96,1.33,3.25,52.09,5.46,4.28,2.01,1.29,0.22,3.11,64.05,177.18,542.94
1984,6,9,4.04,38.27,25.52,31.9,437.93,341.17,3.13,1.99,3.71,63.52,5.31,3.9,3.48,0.67,0.29,3.93,64.03,177.11,542.9
1984,6,10,2.12,36.04,24.46,30.25,434.53,345.38,4.47,2.06,4.92,55.04,3.86,2.38,2.02,0.8,0.31,3.85,64.01,177.04,542.84
1984,6,11,0.99,35.42,25.6,30.51,436.85,314.03,4.72,2.63,5.4,55.8,5.25,3.54,2.74,0.05,0.34,4.0,63.98,176.94,542.79
1984,6,12,0.48,34.85,25.13,29.99,437.94,313.54,4.33,1.61,4.62,56.21,5.25,3.56,2.63,3.05,0.34,4.78,63.95,176.86,542.75
1984,6,13,1.19,36.08,24.46,30.27,441.93,302.52,2.89,0.78,2.99,70.0,3.83,2.69,1.72,0.95,0.33,6.23,63.92,176.78,542.73
1984,6,14,0.44,35.52,25.08,30.3,433.39,265.14,4.09,2.08,4.59,69.31,3.64,2.79,2.09,2.9,0.56,9.48,63.9,176.7,542.71
1984,6,15,3.17,34.06,24.13,29.1,438.06,311.18,5.23,3.13,6.1,55.9,3.29,2.4,1.58,0.46,0.98,9.21,63.88,176.62,542.67
1984,6,16,4.43,34.99,24.45,29.72,440.33,155.11,4.61,3.58,5.84,70.23,4.28,3.26,2.01,1.13,0.62,9.08,63.85,176.53,542.66
1984,6,17,0.06,34.5,24.35,29.42,435.7,284.67,4.81,4.04,6.28,65.19,5.02,3.56,1.79,0.37,0.8,8.71,63.82,176.43,542.61
1984,6,18,0.43,32.35,24.58,28.46,426.29,366.43,6.31,5.54,8.4,65.62,4.9,3.18,1.48,0.58,0.8,8.19,63.79,176.34,542.55
1984,6,19,0.05,33.09,25.13,29.11,421.52,312.9,7.0,4.53,8.34,63.48,4.95,3.04,1.23,0.08,0.69,7.7,63.76,176.24,542.47
1984,6,20,0.0,34.12,25.04,29.58,418.25,336.51,7.1,4.36,8.33,59.59,5.61,3.56,1.3,0.08,0.69,7.2,63.74,176.15,542.44
1984,6,21,0.0,34.13,24.79,29.46,413.45,366.47,6.58,4.4,7.92,52.33,5.52,3.5,1.23,0.14,0.68,6.73,63.71,176.07,542.39
1984,6,22,0.0,34.71,25.13,29.92,419.89,385.8,5.78,4.02,7.04,55.17,4.7,2.85,0.87,0.07,0.64,6.31,63.69,175.98,542.35
1984,6,23,0.0,34.98,24.71,29.84,416.3,351.8,6.31,3.1,7.03,51.06,5.95,3.8,1.06,0.13,0.58,5.95,63.67,175.92,542.32
1984,6,24,0.0,35.26,24.52,29.89,404.75,375.97,7.04,3.62,7.92,49.29,6.26,4.03,1.01,0.01,0.54,5.57,63.64,175.83,542.27
1984,6,25,0.0,35.05,24.27,29.66,396.39,408.28,6.84,3.99,7.92,49.77,6.2,3.82,0.87,0.0,0.51,5.2,63.62,175.74,542.25
1984,6,26,0.05,34.88,24.39,29.64,408.88,359.41,5.74,3.69,6.82,50.31,5.33,3.18,0.69,0.07,0.46,4.99,63.6,175.67,542.21
1984,6,27,0.0,34.93,24.21,29.57,404.38,382.36,5.08,3.79,6.34,51.2,5.93,3.62,0.89,0.03,0.43,4.72,63.57,175.59,542.18
1984,6,28,0.0,34.7,24.35,29.52,402.7,402.04,4.77,3.78,6.09,55.6,5.71,3.51,0.67,0.13,0.41,4.45,63.55,175.51,542.16
1984,6,29,0.0,34.59,24.47,29.53,413.93,363.68,4.62,3.32,5.69,51.49,4.65,2.88,0.53,0.01,0.37,4.18,63.53,175.45,542.09
1984,6,30,0.0,35.67,25.28,30.48,433.67,289.95,4.08,2.48,4.77,51.97,5.07,3.55,0.74,0.63,0.33,4.01,63.51,175.36,542.04
1984,7,1,34.7,35.47,23.56,29.52,442.9,241.54,2.71,0.29,2.73,73.7,2.85,2.28,2.09,1.04,0.29,6.69,63.49,175.29,542.0
1984,7,2,20.5,32.49,23.79,28.14,435.2,123.18,3.68,0.98,3.81,84.85,1.24,1.21,1.12,1.6,0.24,11.86,63.48,175.25,541.98
1984,7,3,21.39,31.13,23.25,27.19,437.64,109.74,3.8,1.47,4.07,81.02,2.2,1.87,1.71,1.23,0.74,21.7,63.47,175.22,541.97
1984,7,4,6.34,33.19,23.41,28.3,440.35,149.76,4.16,0.94,4.26,85.13,2.92,2.47,2.26,1.8,1.0,29.59,63.48,175.19,541.95
1984,7,5,0.41,32.61,23.64,28.12,433.78,197.8,3.65,0.8,3.74,89.05,0.81,0.74,0.69,2.04,1.28,33.08,63.68,175.18,541.92
1984,7,6,11.44,30.18,22.69,26.44,429.76,233.54,3.87,1.58,4.18,83.84,0.46,0.5,0.47,1.68,1.83,38.23,65.09,175.12,541.92
1984,7,7,8.7,29.64,23.39,26.52,428.74,301.47,4.06,2.47,4.75,83.5,3.35,2.87,2.64,1.86,2.83,35.99,65.64,175.07,541.88
1984,7,8,2.29,29.45,22.93,26.19,422.04,353.05,4.5,3.42,5.65,80.71,3.01,2.3,2.11,2.02,2.99,33.29,65.86,175.01,541.85
1984,7,9,2.93,28.98,23.05,26.02,417.41,318.46,4.05,3.36,5.26,75.09,3.7,2.87,2.64,1.44,3.1,30.45,65.91,174.93,541.82
1984,7,10,1.83,29.57,23.13,26.35,413.06,349.87,4.13,2.64,4.9,68.13,3.86,3.06,2.81,0.91,3.43,27.06,65.87,174.84,541.78
1984,7,11,0.0,30.11,23.03,26.57,412.51,344.59,3.49,2.13,4.09,65.65,3.99,3.23,2.96,0.06,3.51,23.78,65.83,174.76,541.75
1984,7,12,0.0,31.32,23.12,27.22,415.69,372.25,3.28,0.4,3.3,63.65,3.98,3.31,2.97,0.38,2.96,20.94,65.77,174.68,541.7
1984,7,13,0.0,32.23,23.45,27.84,405.95,374.85,2.97,-0.05,2.97,62.59,4.21,3.42,2.95,0.74,2.52,18.45,65.72,174.59,541.68
1984,7,14,0.0,32.85,23.52,28.18,407.97,351.72,4.45,2.1,4.92,57.71,3.85,3.06,2.56,0.41,2.16,16.43,65.67,174.51,541.61
1984,7,15,0.09,32.35,23.68,28.02,419.99,299.6,4.43,3.21,5.47,60.54,4.07,3.13,2.56,0.27,1.8,14.86,65.61,174.42,541.53
1984,7,16,0.21,32.04,23.41,27.72,414.92,372.88,4.47,2.77,5.26,55.9,3.74,2.77,2.24,0.05,1.88,13.1,65.56,174.33,541.49
1984,7,17,0.31,31.76,24.3,28.03,432.42,246.69,3.44,0.83,3.54,72.08,2.92,2.37,2.2,0.78,0.99,12.5,65.51,174.26,541.47
1984,7,18,16.63,32.35,23.12,27.74,431.15,139.31,3.31,-0.02,3.31,93.56,2.7,2.36,2.2,2.42,0.2,22.1,65.5,174.25,541.45
1984,7,19,26.67,30.72,23.36,27.04,429.11,267.03,1.59,4.04,4.34,79.35,2.89,2.23,2.07,1.53,1.74,29.19,65.5,174.2,541.41
1984,7,20,13.95,29.79,23.11,26.45,410.67,312.7,3.64,4.57,5.84,74.81,4.2,3.33,3.11,0.99,2.89,26.23,65.47,174.12,541.38
1984,7,21,0.65,30.57,22.44,26.51,410.18,379.87,4.61,2.61,5.3,66.74,4.08,3.45,3.22,0.57,3.23,23.25,65.42,174.04,541.35
1984,7,22,0.33,30.35,22.87,26.61,413.01,356.76,4.24,2.05,4.71,62.87,3.82,3.14,2.93,0.26,2.83,20.54,65.37,173.95,541.3
1984,7,23,5.82,30.81,22.82,26.82,413.69,353.34,4.65,2.96,5.51,64.5,3.75,3.12,2.91,1.11,2.14,19.41,65.33,173.86,541.26
1984,7,24,3.06,30.7,22.68,26.69,417.31,208.97,3.95,2.27,4.56,71.3,2.99,2.38,2.23,1.66,1.35,18.49,65.28,173.81,541.24
1984,7,25,8.86,30.15,22.94,26.54,426.07,288.94,4.6,1.93,4.99,73.37,3.02,2.36,2.21,1.17,1.74,18.18,65.23,173.72,541.17
1984,7,26,0.07,30.38,23.14,26.76,428.54,259.93,4.54,2.59,5.23,66.66,3.29,2.61,2.45,0.92,1.61,18.15,65.19,173.64,541.14
1984,7,27,0.11,31.3,23.21,27.26,422.19,270.58,4.91,3.05,5.78,67.63,3.57,2.74,2.55,0.49,1.57,17.14,65.14,173.56,541.11
1984,7,28,0.01,30.9,22.84,26.87,416.96,328.43,5.77,2.86,6.44,64.51,3.62,2.79,2.57,0.33,1.81,15.56,65.09,173.47,541.05
1984,7,29,0.0,30.6,22.61,26.6,419.4,293.1,5.11,2.92,5.89,61.0,3.28,2.55,2.31,0.25,1.57,14.15,65.04,173.4,540.99
1984,7,30,0.0,31.07,22.53,26.8,425.13,281.56,4.32,0.72,4.38,59.92,3.31,2.66,2.38,0.14,1.42,12.87,64.99,173.32,540.95
1984,7,31,0.0,32.33,23.58,27.96,425.62,244.11,4.66,1.5,4.9,57.39,3.69,3.05,2.58,0.03,1.25,11.69,64.94,173.24,540.88
1984,8,1,0.0,32.72,23.68,28.2,432.28,171.36,4.89,1.59,5.14,68.69,3.45,2.72,2.57,0.68,0.77,11.35,64.9,173.16,540.86
1984,8,2,0.01,31.74,23.14,27.44,425.51,95.65,5.11,1.34,5.28,94.34,0.85,0.67,0.64,2.24,0.16,23.3,64.9,173.14,540.86
1984,8,3,43.1,29.64,22.87,26.26,427.35,40.14,4.6,2.77,5.37,95.58,0.41,0.36,0.35,1.7,0.14,43.49,68.2,173.14,540.86
1984,8,4,138.47,25.55,22.02,23.78,420.75,240.82,3.01,6.11,6.81,88.31,0.72,0.47,0.45,2.25,1.27,43.77,73.26,173.14,540.86
1984,8,5,38.55,25.75,22.25,24.0,410.5,350.89,3.87,4.34,5.81,84.01,1.53,1.07,1.01,2.46,2.98,40.53,74.69,173.11,540.84
1984,8,6,4.56,27.44,22.34,24.89,411.25,357.34,4.61,3.2,5.61,79.1,3.83,3.02,2.87,1.17,4.03,36.93,75.11,173.06,540.81
1984,8,7,0.35,28.86,22.36,25.61,411.47,350.93,4.44,1.76,4.78,72.59,3.09,2.41,2.28,0.38,4.31,32.73,75.08,173.01,540.75
1984,8,8,0.0,29.43,22.48,25.96,420.18,317.25,4.55,1.49,4.79,73.08,3.46,2.81,2.67,0.88,3.41,29.81,74.93,172.95,540.73
1984,8,9,5.81,28.51,22.77,25.64,428.47,127.16,4.57,1.09,4.7,84.56,2.55,1.95,1.86,1.11,1.34,29.33,74.83,172.93,540.7
1984,8,10,25.78,28.67,22.55,25.61,428.83,70.01,5.74,1.33,5.89,94.3,0.46,0.43,0.41,1.83,0.29,39.38,76.02,172.94,540.7
1984,8,11,164.98,27.12,21.77,24.44,422.12,34.79,4.5,2.99,5.4,95.68,1.97,1.68,1.61,1.5,0.13,42.58,108.2,181.98,540.7
1984,8,12,9.14,25.14,21.37,23.26,411.61,353.25,3.72,4.4,5.76,84.28,2.7,2.2,2.1,1.87,3.16,40.74,107.65,182.92,540.69
1984,8,13,1.48,27.32,22.51,24.92,409.32,316.14,4.66,3.35,5.74,82.48,2.81,2.21,2.12,1.56,3.35,38.71,106.45,183.64,540.68
1984,8,14,3.08,28.82,22.84,25.83,409.6,349.41,4.51,2.13,4.99,75.32,3.32,2.77,2.65,1.21,4.09,35.55,105.09,184.18,540.63
1984,8,15,0.21,29.28,22.58,25.93,416.07,342.36,4.55,2.38,5.13,81.02,2.55,1.92,1.84,1.35,3.54,32.8,103.89,184.6,540.56
1984,8,16,0.9,28.61,22.76,25.68,421.67,300.66,4.44,2.2,4.96,80.57,1.61,1.29,1.24,1.19,2.99,30.78,102.91,184.94,540.52
1984,8,17,4.69,27.25,22.07,24.66,425.36,190.16,4.77,1.81,5.1,82.72,1.6,1.3,1.25,0.98,1.98,29.68,102.11,185.23,540.51
1984,8,18,1.66,27.11,22.25,24.68,425.71,118.81,5.01,2.02,5.4,94.42,0.79,0.73,0.71,1.87,0.57,32.56,101.51,185.53,540.51
1984,8,19,94.14,25.78,21.81,23.8,428.7,47.93,4.15,1.57,4.44,95.28,1.0,0.84,0.81,1.47,0.29,42.7,105.61,186.12,540.51
1984,8,20,20.14,25.21,21.9,23.56,417.69,309.82,4.31,3.75,5.71,85.81,1.96,1.65,1.59,1.76,2.38,41.04,105.83,186.79,540.49
1984,8,21,2.33,27.8,22.23,25.02,412.74,352.28,4.46,3.33,5.57,84.06,3.4,2.69,2.6,1.69,3.35,38.29,104.87,187.3,540.48
1984,8,22,0.25,29.02,22.45,25.74,413.15,334.08,4.41,2.47,5.05,83.33,3.44,2.72,2.64,1.26,3.27,36.01,103.75,187.7,540.43
1984,8,23,0.35,28.43,22.14,25.28,417.98,294.19,4.43,2.02,4.87,81.92,3.27,2.56,2.48,1.32,3.11,33.71,102.72,188.01,540.4
1984,8,24,1.4,27.62,22.11,24.86,414.26,297.38,4.65,2.82,5.44,79.86,2.95,2.36,2.29,0.89,3.04,31.55,101.83,188.26,540.39
1984,8,25,1.64,27.67,21.97,24.82,412.12,285.14,4.51,3.46,5.68,81.65,3.11,2.53,2.46,1.79,2.21,29.98,101.06,188.47,540.35
1984,8,26,4.33,28.73,21.64,25.18,415.33,260.42,4.65,3.4,5.76,88.4,3.13,2.6,2.53,2.22,1.42,29.22,100.4,188.66,540.33
1984,8,27,3.78,27.42,22.44,24.93,420.62,260.74,4.22,2.98,5.17,89.26,3.15,2.6,2.53,1.88,1.67,28.54,99.8,188.82,540.32
1984,8,28,2.61,27.51,22.25,24.88,420.71,168.57,4.02,2.59,4.78,81.93,3.04,2.45,2.39,0.98,1.48,27.84,99.24,188.96,540.29
1984,8,29,1.38,28.14,22.23,25.18,413.48,320.2,5.08,2.6,5.71,79.3,3.18,2.5,2.44,0.92,2.64,26.18,98.64,189.04,540.28
1984,8,30,1.13,28.28,22.16,25.22,414.35,295.74,5.25,2.42,5.78,74.09,3.34,2.53,2.45,0.83,2.65,24.43,98.04,189.09,540.19
1984,8,31,0.0,28.37,22.04,25.2,419.75,196.52,5.4,3.28,6.32,73.45,3.57,2.65,2.52,0.47,2.12,22.77,97.5,189.12,540.15
1984,9,1,0.02,28.54,22.18,25.36,412.56,304.03,4.86,2.46,5.45,71.23,3.25,2.4,2.27,0.93,2.52,21.01,96.95,189.11,540.13
1984,9,2,0.05,28.69,22.35,25.52,425.02,152.11,2.8,0.86,2.93,85.23,3.12,2.38,2.28,1.44,0.78,21.13,96.6,189.2,540.09
1984,9,3,0.02,28.22,22.59,25.4,426.28,106.27,3.84,0.75,3.91,91.35,2.89,2.11,2.05,2.04,0.48,29.38,96.33,189.31,540.09
1984,9,4,3.38,28.41,21.72,25.06,425.09,147.91,4.47,2.04,4.91,89.14,2.37,1.81,1.78,1.92,0.78,32.66,96.17,189.41,540.09
1984,9,5,3.14,26.86,21.83,24.34,423.0,172.05,4.57,2.42,5.17,88.46,2.31,1.81,1.78,1.91,1.19,33.99,95.94,189.48,540.07
1984,9,6,1.16,26.44,21.72,24.08,415.24,226.48,5.14,2.68,5.8,79.66,3.32,2.5,2.46,1.51,2.04,35.46,95.67,189.54,540.06
1984,9,7,0.02,27.93,21.19,24.56,397.78,298.91,4.27,3.3,5.4,74.58,3.22,2.43,2.39,0.5,3.24,32.33,95.16,189.51,540.04
1984,9,8,0.26,29.43,21.62,25.52,396.22,306.06,2.45,0.83,2.59,78.28,3.29,2.57,2.54,0.25,3.12,29.53,94.62,189.47,540.01
1984,9,9,0.08,29.59,20.62,25.1,401.57,314.7,1.72,-1.11,2.05,79.95,3.3,2.87,2.83,0.69,2.85,27.5,94.15,189.45,539.98
1984,9,10,0.01,30.61,21.16,25.88,386.87,339.61,0.74,-2.18,2.3,68.83,4.11,3.55,3.44,0.54,3.05,24.88,93.67,189.39,539.95
1984,9,11,0.04,32.27,22.33,27.3,403.98,305.76,-1.85,-2.62,3.21,62.29,4.05,3.29,3.06,0.29,3.29,22.38,93.21,189.32,539.92
1984,9,12,0.0,32.92,22.91,27.92,421.23,298.15,-1.35,0.08,1.35,84.12,3.47,3.0,2.94,3.39,1.32,23.81,92.87,189.29,539.9
1984,9,13,1.61,32.05,22.68,27.36,412.97,211.07,2.55,3.78,4.56,81.47,1.56,1.36,1.34,2.59,1.4,28.64,92.64,189.3,539.87
1984,9,14,2.67,29.3,21.04,25.17,405.87,279.92,3.36,3.54,4.88,78.32,2.53,1.71,1.69,0.55,2.65,26.46,92.21,189.24,539.79
1984,9,15,1.13,27.5,20.04,23.77,403.42,289.47,3.42,3.24,4.71,82.52,2.85,2.17,2.15,0.69,2.4,24.6,91.79,189.16,539.75
1984,9,16,0.38,29.08,21.18,25.13,401.25,304.11,4.18,3.5,5.45,78.22,3.13,2.38,2.34,1.43,2.09,23.39,91.41,189.1,539.74
1984,9,17,0.01,29.23,21.07,25.15,406.61,293.3,4.35,3.3,5.46,72.92,3.38,2.55,2.49,0.71,2.42,21.72,90.98,189.01,539.71
1984,9,18,0.0,29.26,20.71,24.98,389.38,270.54,3.88,3.46,5.2,71.55,3.26,2.42,2.33,0.4,2.13,20.1,90.56,188.91,539.66
1984,9,19,0.11,29.62,20.81,25.22,390.08,252.87,3.13,2.91,4.27,68.09,3.28,2.51,2.4,0.04,2.27,18.49,90.13,188.77,539.61
1984,9,20,0.47,30.76,20.65,25.7,387.06,305.3,0.77,1.12,1.36,70.38,3.36,2.93,2.79,0.31,2.06,16.96,89.74,188.66,539.6
1984,9,21,0.27,29.76,20.64,25.2,372.71,338.31,2.16,-1.22,2.48,55.31,3.81,3.25,3.22,0.0,2.4,15.2,89.39,188.56,539.58
